Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
95.214.235.169-10.128.0.42-35238-80-6,95.214.235.169,35238,10.128.0.42,80,6,17/12/2023 12:05:09 PM,500394,5,4,232.0,171.0,232.0,0.0,46.4,103.75355415599024,171.0,0.0,42.75,85.5,805.3653720867956,17.985827168191467,62549.25,113454.24199177645,250148.0,0.0,500193.0,125048.25,140142.9239321415,250189.0,0.0,500353.0,166784.33333333334,144575.84335681165,257654.0,68.0,0,0,0,0,168,136,9.992126204550814,7.993700963640651,0.0,232.0,40.3,86.1678594372635,7424.900000000001,2,2,0,2,8,0,0,0,0.0,44.77777777777778,46.4,42.75,0,0,0,0,0,0,0,0,0,0,29200,505,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
95.214.235.169-10.128.0.42-36698-80-6,95.214.235.169,36698,10.128.0.42,80,6,17/12/2023 12:05:10 PM,500735,6,5,313.0,171.0,298.0,0.0,52.16666666666667,120.58261345097254,171.0,0.0,34.2,76.4735248304928,966.5791286808391,21.96770747001907,50073.5,105285.7287978765,250033.0,0.0,499919.0,99983.8,136908.02147682948,250067.0,0.0,500701.0,125175.25,144490.3336037282,250460.0,4.0,0,0,0,0,200,168,11.982385892737675,9.985321577281395,0.0,298.0,40.333333333333336,94.74783118969805,8977.151515151518,2,2,0,3,10,0,0,0,0.0,44.0,52.166666666666664,34.2,0,0,0,0,0,0,0,0,0,0,29200,504,2,32,0,0,0,0,0,0,0,0,NeedManualLabel
138.197.6.157-10.128.0.42-37282-22-6,138.197.6.157,37282,10.128.0.42,22,6,17/12/2023 12:05:09 PM,2001144,10,14,1156.0,1756.0,960.0,0.0,115.60000000000001,297.7691872724391,1056.0,0.0,125.42857142857142,305.21460653768855,1455.1676441075704,11.993139923963493,87006.2608695652,133441.76427062153,479956.0,0.0,1777438.0,197493.11111111112,284393.9930261557,722756.0,0.0,2001090.0,153930.0,153286.3603553819,479956.0,15.0,0,0,0,0,328,456,4.997141634984788,6.995998288978704,0.0,1056.0,116.48,290.3820931118171,84321.76000000001,2,2,0,11,23,0,0,0,1.0,121.33333333333333,115.6,125.42857142857143,0,0,0,2912,11,1690,0,0,0,0,64240,501,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
35.203.210.44-10.128.0.42-53883-9954-6,35.203.210.44,53883,10.128.0.42,9954,6,17/12/2023 12:05:18 PM,33,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,30303.0303030303,30303.0303030303,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-33340-80-6,10.128.0.42,33340,169.254.169.254,80,6,17/12/2023 12:05:21 PM,1900,5,6,183.0,1856.0,183.0,0.0,36.6,81.8400879764923,1856.0,0.0,309.3333333333333,757.7088271009297,1073157.894736842,5789.473684210527,190.00000000000003,250.36639817142662,765.0,11.0,1751.0,437.75,291.37761867835127,791.0,91.0,1135.0,227.0,234.67530760606238,623.0,25.0,0,0,0,0,120,128,2631.5789473684213,3157.8947368421054,0.0,1856.0,169.91666666666666,533.5783930362543,284705.9015151515,2,2,0,2,10,0,0,0,1.0,185.36363636363637,36.6,309.3333333333333,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-173.194.192.95-56926-443-6,10.128.0.42,56926,173.194.192.95,443,6,17/12/2023 12:05:20 PM,234945,11,12,1946.0,5248.0,1418.0,0.0,176.9090909090909,420.50646952108946,4683.0,0.0,437.3333333333333,1338.1154545467925,30619.932324586607,97.89525208027412,10679.31818181818,47281.062221556545,222305.0,0.0,234699.0,23469.9,69960.20686782515,222525.0,196.0,233532.0,21230.181818181816,66708.77888227033,222305.0,0.0,0,0,0,0,372,392,46.819468386218055,51.07578369405606,0.0,4683.0,299.74999999999994,976.8478253612706,954231.6739130433,1,2,0,14,22,0,0,0,1.0,312.7826086956522,176.9090909090909,437.3333333333333,0,0,0,7194,14,30888,0,0,0,0,65320,272,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
173.255.242.196-10.128.0.42-44104-7006-6,173.255.242.196,44104,10.128.0.42,7006,6,17/12/2023 12:05:30 PM,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,27777.777777777777,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-142.251.120.102-56956-443-6,10.128.0.42,56956,142.251.120.102,443,6,17/12/2023 12:05:22 PM,15511669,12,13,1277.0,6103.0,407.0,0.0,106.41666666666667,156.83022571229594,4523.0,0.0,469.4615384615386,1232.088512471447,475.7708535425814,1.6116898832743272,646319.5416666666,2903494.5149046797,1.4269639E7,0.0,1.5510673E7,1410061.181818182,4268237.832131987,1.4269639E7,18.0,1.5510662E7,1292555.1666666667,4088819.358106619,1.4270661E7,0.0,0,0,0,0,404,424,0.7736111439716771,0.8380787393026502,0.0,4523.0,283.84615384615375,880.7562973857272,775731.6553846154,2,2,0,11,24,0,0,0,1.0,295.2,106.41666666666667,469.46153846153845,0,0,0,7356,10,7383,12,1277,13,6103,65320,273,6,32,1241016.0,0.0,1241016.0,1241016.0,1.4269639E7,0.0,1.4269639E7,1.4269639E7,NeedManualLabel
10.128.0.42-23.2.23.45-56730-80-6,10.128.0.42,56730,23.2.23.45,80,6,17/12/2023 12:05:22 PM,15720634,11,10,220.0,18160.0,220.0,0.0,20.0,66.332495807108,2816.0,0.0,1816.0,1341.5692304163806,1169.164042620673,1.33582398776029,786031.7,3403234.7624498,1.5241791E7,0.0,1.5489404E7,1548940.4,4811669.592758912,1.5241791E7,3.0,1.5499839E7,1722204.3333333333,5156570.858726975,1.5473041E7,0.0,0,0,0,0,360,328,0.6997173269220567,0.6361066608382333,0.0,2816.0,835.4545454545457,1269.9752051300143,1612837.0216450219,2,2,0,8,20,0,0,0,0.0,875.2380952380952,20.0,1816.0,0,0,0,18380,8,706814,11,220,10,18160,65320,508,1,32,247613.0,0.0,247613.0,247613.0,1.5241791E7,0.0,1.5241791E7,1.5241791E7,NeedManualLabel
10.128.0.42-3.131.85.84-60782-80-6,10.128.0.42,60782,3.131.85.84,80,6,17/12/2023 12:05:22 PM,15245982,5,4,211.0,449.0,211.0,0.0,42.2,94.36206865049112,449.0,0.0,112.25,224.5,43.290094399954036,0.5903194690902823,1905747.75,5096959.182017332,1.451703E7,17.0,1.5013615E7,3753403.75,7176665.595134013,1.451703E7,3486.0,1.4999981E7,4999993.666666667,8443780.739401653,1.4749414E7,30228.0,0,0,0,0,168,136,0.3279552606057124,0.2623642084845699,0.0,449.0,66.0,150.0229612055731,22506.88888888889,2,2,0,2,8,0,0,0,0.0,73.33333333333333,42.2,112.25,0,0,0,0,0,0,5,211,4,449,65320,219,1,32,496585.0,0.0,496585.0,496585.0,1.451703E7,0.0,1.451703E7,1.451703E7,NeedManualLabel
10.128.0.42-199.232.98.132-56324-443-6,10.128.0.42,56324,199.232.98.132,443,6,17/12/2023 12:05:22 PM,15496596,13,17,1424.0,5272.0,396.0,0.0,109.53846153846155,144.93942147475232,2816.0,0.0,310.1176470588235,710.1459253520487,432.09489361405565,1.9359090215683497,534365.3793103447,2452335.885663102,1.3271465E7,0.0,1.5267615E7,1272301.25,3781768.426568356,1.3271465E7,15.0,1.5250346E7,953146.625,3414727.3957190565,1.3750133E7,0.0,0,0,0,0,424,552,0.8388939093462848,1.0970151122220648,0.0,2816.0,216.00000000000003,537.450524854769,288853.06666666665,2,2,0,14,29,0,0,0,1.0,223.2,109.53846153846153,310.11764705882354,0,0,0,6648,12,4495,13,1424,17,5272,65320,294,7,32,1996134.0,0.0,1996134.0,1996134.0,1.3271465E7,0.0,1.3271465E7,1.3271465E7,NeedManualLabel
10.128.0.42-199.232.98.132-56324-443-6,10.128.0.42,56324,199.232.98.132,443,6,17/12/2023 12:05:38 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,40,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
35.203.210.35-10.128.0.42-56046-9192-6,35.203.210.35,56046,10.128.0.42,9192,6,17/12/2023 12:05:43 PM,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
35.203.210.159-10.128.0.42-55405-9156-6,35.203.210.159,55405,10.128.0.42,9156,6,17/12/2023 12:05:44 PM,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,33333.333333333336,33333.333333333336,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
216.218.206.86-10.128.0.42-36187-8081-6,216.218.206.86,36187,10.128.0.42,8081,6,17/12/2023 12:05:48 PM,62,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16129.032258064515,16129.032258064515,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
205.210.31.152-10.128.0.42-56057-55918-6,205.210.31.152,56057,10.128.0.42,55918,6,17/12/2023 12:05:50 PM,36,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,27777.777777777777,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
222.254.21.74-10.128.0.42-39594-443-6,222.254.21.74,39594,10.128.0.42,443,6,17/12/2023 12:05:51 PM,750736,9,8,976.0,4311.0,658.0,0.0,108.44444444444444,216.3238955311636,2800.0,0.0,538.875,997.2083085866692,7042.422369514717,22.64444491805375,46920.99999999999,100199.43756994515,249936.0,0.0,750100.0,93762.50000000001,129404.33808360963,250312.0,0.0,750707.0,107243.85714285714,132890.01637874404,250055.0,7.0,0,0,0,0,296,264,11.988235544851985,10.656209373201765,0.0,2800.0,293.72222222222223,694.9973174349884,483021.27124183,2,2,0,8,16,0,0,0,0.0,311.0,108.44444444444444,538.875,0,0,0,5287,8,10571,0,0,0,0,64240,501,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
222.254.21.74-10.128.0.42-39608-443-6,222.254.21.74,39608,10.128.0.42,443,6,17/12/2023 12:05:51 PM,750785,9,8,976.0,4312.0,658.0,0.0,108.44444444444444,216.3238955311636,2800.0,0.0,539.0000000000001,997.2984937892395,7043.294684896475,22.64296702784419,46924.06249999999,99731.0415597663,249928.0,0.0,750212.0,93776.50000000001,129392.7505034851,250312.0,0.0,750748.0,107249.71428571429,132130.9940913616,250052.0,18.0,0,0,0,0,296,264,11.987453132388099,10.655513895456089,0.0,2800.0,293.77777777777777,695.0713510183944,483124.1830065359,2,2,0,8,16,0,0,0,0.0,311.05882352941177,108.44444444444444,539.0,0,0,0,5288,8,10573,0,0,0,0,64240,501,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-172.253.114.95-43086-443-6,10.128.0.42,43086,172.253.114.95,443,6,17/12/2023 12:03:56 PM,119773420,19,16,1313.0,401.0,558.0,0.0,69.10526315789474,173.8453638332521,96.0,0.0,25.062500000000004,34.08317033375857,14.310353666113901,0.29221842375378443,3522747.6470588236,6396854.920015,1.5249077E7,0.0,1.19767854E8,6653769.666666667,7575340.389270337,1.525002E7,4.0,1.1977342E8,7984894.666666666,7706003.855728381,1.5250168E7,0.0,1,0,0,0,608,512,0.15863285860919726,0.13358556514458717,0.0,558.0,49.27777777777778,128.551404084372,16525.463492063496,0,0,0,12,35,0,0,0,0.0,50.68571428571428,69.10526315789474,25.0625,0,0,0,578,5,4602,2,164,2,50,295,317,4,32,94879.75,186193.48983306123,501326.0,741.0,1.4876102E7,494352.49150320736,1.5249077E7,1.3999758E7,NeedManualLabel
45.56.85.254-10.128.0.42-55604-50998-6,45.56.85.254,55604,10.128.0.42,50998,6,17/12/2023 12:06:03 PM,38,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,26315.78947368421,26315.78947368421,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
35.203.211.18-10.128.0.42-51909-2234-6,35.203.211.18,51909,10.128.0.42,2234,6,17/12/2023 12:06:03 PM,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,37037.03703703704,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
88.80.189.24-10.128.0.42-48715-443-6,88.80.189.24,48715,10.128.0.42,443,6,17/12/2023 12:06:05 PM,250178,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.991462078999751,125089.0,176772.45265594978,250086.0,92.0,250178.0,250178.0,0.0,250178.0,250178.0,0,0,0,0,0,0,0,0,0,40,24,7.994308052666501,3.9971540263332503,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,65320,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
77.90.185.117-10.128.0.42-46254-8080-6,77.90.185.117,46254,10.128.0.42,8080,6,17/12/2023 12:06:11 PM,47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21276.595744680853,21276.595744680853,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
42.114.37.222-10.128.0.42-19513-443-6,42.114.37.222,19513,10.128.0.42,443,6,17/12/2023 12:04:07 PM,113250092,36,46,2568.0,87724.0,214.0,0.0,71.33333333333334,102.31156895902409,2816.0,0.0,1907.0434782608697,1195.642773788257,797.2797055211223,0.7240612219546807,1398149.2839506175,3491445.5566738374,1.3508176E7,0.0,1.13250057E8,3235715.914285715,4934356.102542943,1.3750001E7,0.0,1.13250037E8,2516667.488888889,4412445.089773797,1.3508176E7,9.0,0,0,0,0,1164,1472,0.3178805364679086,0.40618068548677205,0.0,2816.0,1087.855421686747,1278.0924537394048,1633520.3203056126,0,0,0,46,82,0,0,0,1.0,1101.121951219512,71.33333333333333,1907.0434782608695,0,0,0,8188,4,26542,3,233,4,7974,2048,501,12,32,332027.99999999994,251694.58615631764,979875.0,55.0,9941453.727272727,2123481.7665402773,1.3508176E7,8010003.0,NeedManualLabel
10.128.0.42-169.254.169.254-55166-80-6,10.128.0.42,55166,169.254.169.254,80,6,17/12/2023 12:06:13 PM,1764,4,5,224.0,279.0,224.0,0.0,56.0,112.00000000000001,279.0,0.0,55.8,124.77259314448827,285147.39229024947,5102.040816326531,220.5,267.9562864136078,809.0,8.0,1743.0,581.0,267.27513913568544,841.0,307.0,955.0,238.75,264.63103244580617,606.0,29.0,0,0,0,0,100,108,2267.573696145125,2834.467120181406,0.0,279.0,50.3,106.83117522521223,11412.900000000001,1,2,0,2,8,0,0,0,1.0,55.888888888888886,56.0,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55170-80-6,10.128.0.42,55170,169.254.169.254,80,6,17/12/2023 12:06:13 PM,1008,4,5,248.0,279.0,248.0,0.0,62.0,124.00000000000001,279.0,0.0,55.8,124.77259314448827,522817.4603174603,8928.57142857143,126.00000000000001,112.45824621990664,327.0,8.0,954.0,318.0,122.18428704215611,421.0,183.0,681.0,170.25,129.2964938942017,323.0,62.0,0,0,0,0,100,108,3968.253968253968,4960.31746031746,0.0,279.0,52.7,111.34136697562141,12396.9,1,2,0,2,8,0,0,0,1.0,58.55555555555556,62.0,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55174-80-6,10.128.0.42,55174,169.254.169.254,80,6,17/12/2023 12:06:13 PM,886,3,5,224.0,279.0,224.0,0.0,74.66666666666667,129.32646029847618,279.0,0.0,55.8,124.77259314448827,567720.0902934538,9029.345372460497,126.57142857142858,123.0716013043588,307.0,0.0,465.0,232.5,130.8147545195113,325.0,140.0,579.0,144.75,184.4367551944749,386.0,0.0,0,0,0,0,80,108,3386.0045146726866,5643.340857787811,0.0,279.0,55.888888888888886,111.75021749916691,12488.111111111111,1,2,0,2,7,0,0,0,1.0,62.875,74.66666666666667,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55188-80-6,10.128.0.42,55188,169.254.169.254,80,6,17/12/2023 12:06:13 PM,944,3,5,218.0,279.0,218.0,0.0,72.66666666666667,125.86235868333841,279.0,0.0,55.8,124.77259314448827,526483.0508474576,8474.57627118644,134.85714285714286,200.46980535018946,536.0,0.0,408.0,204.0,74.95331880577403,257.0,151.0,703.0,175.75,351.5,703.0,0.0,0,0,0,0,80,108,3177.9661016949153,5296.610169491526,0.0,279.0,55.22222222222222,110.63428241031097,12239.944444444445,1,2,0,2,7,0,0,0,1.0,62.125,72.66666666666667,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55198-80-6,10.128.0.42,55198,169.254.169.254,80,6,17/12/2023 12:06:13 PM,863,3,5,227.0,279.0,227.0,0.0,75.66666666666667,131.05851110604505,279.0,0.0,55.8,124.77259314448827,586326.7670915411,9269.988412514484,123.28571428571428,110.2175338224584,316.0,0.0,493.0,246.5,130.8147545195113,339.0,154.0,547.0,136.75,158.19265680386897,356.0,0.0,0,0,0,0,80,108,3476.2456546929316,5793.742757821552,0.0,279.0,56.22222222222222,112.31738264598425,12615.194444444445,1,2,0,2,7,0,0,0,1.0,63.25,75.66666666666667,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
42.114.37.222-10.128.0.42-14128-443-6,42.114.37.222,14128,10.128.0.42,443,6,17/12/2023 12:04:08 PM,113497074,36,47,5384.0,91948.0,2816.0,0.0,149.55555555555554,468.25514683736526,2816.0,0.0,1956.3404255319147,1180.1602558200332,857.5727687922598,0.7312963856671759,1384110.6585365855,3481262.9773537153,1.3517568E7,0.0,1.13497014E8,3242771.828571429,4969341.00534586,1.3749843E7,0.0,1.13497064E8,2467327.47826087,4368359.763775633,1.3517568E7,7.0,1,0,0,0,1152,1504,0.3171887937833534,0.4141075918838225,0.0,2816.0,1192.2380952380954,1303.1860459422119,1698293.870338497,0,0,0,48,83,0,0,0,1.0,1206.6024096385543,149.55555555555554,1956.340425531915,0,0,0,8111,4,25458,3,489,4,8358,501,501,12,32,326488.8181818182,127981.7269299162,494985.0,219801.0,9970310.81818182,2094824.4889653074,1.3517568E7,8491246.0,NeedManualLabel
10.128.0.42-169.254.169.254-55204-80-6,10.128.0.42,55204,169.254.169.254,80,6,17/12/2023 12:06:13 PM,1825,3,5,260.0,279.0,260.0,0.0,86.66666666666667,150.1110699893027,279.0,0.0,55.8,124.77259314448827,295342.4657534247,4383.561643835616,260.7142857142857,406.8225306304599,1154.0,0.0,1435.0,717.5,649.8311319104372,1177.0,258.0,671.0,167.75,207.48714819638025,446.0,0.0,0,0,0,0,80,108,1643.835616438356,2739.72602739726,0.0,279.0,59.888888888888886,118.93322122565718,14145.111111111111,1,2,0,2,7,0,0,0,1.0,67.375,86.66666666666667,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55206-80-6,10.128.0.42,55206,169.254.169.254,80,6,17/12/2023 12:06:13 PM,808,3,5,244.0,279.0,244.0,0.0,81.33333333333333,140.8734656822687,279.0,0.0,55.8,124.77259314448827,647277.2277227723,9900.990099009901,115.42857142857144,85.96095459152204,246.0,0.0,383.0,191.5,98.2878425849301,261.0,122.0,562.0,140.5,109.18027904953043,261.0,0.0,0,0,0,0,80,108,3712.871287128713,6188.118811881188,0.0,279.0,58.111111111111114,115.64216839505869,13373.111111111111,1,2,0,2,7,0,0,0,1.0,65.375,81.33333333333333,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55218-80-6,10.128.0.42,55218,169.254.169.254,80,6,17/12/2023 12:06:13 PM,816,4,5,244.0,279.0,244.0,0.0,61.0,122.0,279.0,0.0,55.8,124.77259314448827,640931.3725490196,11029.411764705883,102.0,98.18350166906862,268.0,11.0,793.0,264.3333333333333,56.58916268450464,319.0,206.0,626.0,156.5,150.91388272786568,359.0,34.0,0,0,0,0,100,108,4901.9607843137255,6127.450980392157,0.0,279.0,52.300000000000004,110.56626972092349,12224.900000000001,1,2,0,2,8,0,0,0,1.0,58.111111111111114,61.0,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
35.203.210.173-10.128.0.42-55431-9091-6,35.203.210.173,55431,10.128.0.42,9091,6,17/12/2023 12:06:14 PM,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.455696202534,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12658.227848101267,12658.227848101267,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55222-80-6,10.128.0.42,55222,169.254.169.254,80,6,17/12/2023 12:06:14 PM,1381,4,7,7045.0,279.0,4096.0,0.0,1761.25,2086.928424742928,279.0,0.0,39.857142857142854,105.4520879695744,5303403.330919623,7965.242577842143,138.10000000000002,155.640932919332,471.0,0.0,918.0,306.0,163.33095236359824,494.0,199.0,910.0,151.66666666666666,175.59574786043842,437.0,0.0,0,0,0,0,100,148,2896.451846488052,5068.790731354091,0.0,4096.0,610.3333333333334,1384.3796335171107,1916506.9696969697,1,2,0,3,10,0,0,0,1.0,665.8181818181819,1761.25,39.857142857142854,0,0,0,0,0,0,0,0,0,0,65320,65535,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55234-80-6,10.128.0.42,55234,169.254.169.254,80,6,17/12/2023 12:06:14 PM,5485,4,5,669.0,279.0,669.0,0.0,167.25,334.5,279.0,0.0,55.8,124.77259314448827,172835.00455788514,1640.838650865998,685.6249999999999,1614.7342052398062,4674.0,12.0,5452.0,1817.3333333333335,2474.964511530081,4674.0,318.0,5189.0,1297.25,2370.3291438110446,4851.0,45.0,0,0,0,0,100,108,729.2616226071102,911.5770282588878,0.0,669.0,94.80000000000001,219.98272659461242,48392.4,1,2,0,2,8,0,0,0,1.0,105.33333333333333,167.25,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.128.0.42-169.254.169.254-55246-80-6,10.128.0.42,55246,169.254.169.254,80,6,17/12/2023 12:06:14 PM,1522,3,5,241.0,279.0,241.0,0.0,80.33333333333333,139.1414148746998,279.0,0.0,55.8,124.77259314448827,341655.7161629435,5256.241787122208,217.42857142857144,324.6073818953481,921.0,0.0,1161.0,580.5,481.5397179880389,921.0,240.0,1296.0,324.0,476.9744926792906,1023.0,0.0,0,0,0,0,80,108,1971.090670170828,3285.15111695138,0.0,279.0,57.77777777777778,115.04214203692682,13234.694444444445,1,2,0,2,7,0,0,0,1.0,65.0,80.33333333333333,55.8,0,0,0,0,0,0,0,0,0,0,65320,65535,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
